timestamp_s,ax,ay,az,gx,gy,gz,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,speed_mps,speed_kmh,heading_deg
0.23,0.0729,1.5317,9.9693,-0.0055,-0.00762,-0.00667,0.0,0.045,0.001,0.0,0.36,0.006,0.36,1.3,0.0
0.24,-0.1686,1.4223,9.5508,0.00529,0.00514,0.0002,0.0,0.049,0.001,0.0,0.375,0.006,0.375,1.35,0.0
0.25,-0.0502,1.624,9.6367,-0.00794,0.00571,0.00153,0.0,0.053,0.001,0.0,0.39,0.006,0.39,1.4,0.0
0.26,0.1423,1.5489,10.5165,0.00227,-0.00242,-0.00554,0.0,0.057,0.001,0.0,0.405,0.006,0.405,1.46,0.0
0.27,0.1516,1.496,9.6441,0.005,-0.00034,0.00826,0.0,0.061,0.001,0.0,0.42,0.007,0.42,1.51,0.0
0.28,0.3778,1.5594,9.5271,0.0037,0.00943,0.00172,0.0,0.065,0.001,0.0,0.435,0.007,0.435,1.57,0.0
0.29,-0.2246,1.8557,9.6054,-0.00026,-0.00386,0.00757,0.0,0.07,0.001,0.0,0.45,0.007,0.45,1.62,0.0
0.3,-0.061,1.4701,10.3482,-0.00164,0.00394,0.00322,0.0,0.074,0.001,0.0,0.465,0.007,0.465,1.67,0.0
0.31,-0.2694,1.4402,9.341,0.00511,0.00176,0.00434,0.0,0.079,0.001,0.0,0.48,0.008,0.48,1.73,0.0
0.32,0.687,1.5388,9.1809,0.00488,0.00514,-0.00968,0.0,0.084,0.001,0.0,0.495,0.008,0.495,1.78,0.0
0.33,0.2829,1.202,9.7544,-0.00051,-0.00536,0.0111,0.0,0.089,0.001,0.0,0.51,0.008,0.51,1.84,0.0
0.34,0.039,1.5606,9.4568,0.00381,-0.0043,0.00442,0.0,0.095,0.001,0.0,0.525,0.008,0.525,1.89,0.0
0.35,0.0306,1.6305,10.0687,0.00355,0.00256,0.00108,0.0,0.1,0.002,0.0,0.54,0.009,0.54,1.94,0.0
0.36,-0.3125,1.3961,9.7146,0.00984,0.00348,0.00043,0.0,0.105,0.002,0.0,0.555,0.009,0.555,2.0,0.0
0.37,0.169,1.7441,9.3744,-0.00728,0.00503,-0.00526,0.0,0.111,0.002,0.0,0.57,0.009,0.57,2.05,0.0
0.38,-0.0316,1.5573,10.0543,0.00314,0.00287,0.00185,0.0,0.117,0.002,0.0,0.585,0.009,0.585,2.11,0.0
0.39,0.0037,1.2812,9.8012,-0.00803,-0.00186,-0.00227,0.0,0.123,0.002,0.0,0.6,0.01,0.6,2.16,0.0
0.4,-0.4761,1.8158,9.321,-0.00446,-0.001,0.00099,0.0,0.129,0.002,0.0,0.615,0.01,0.615,2.21,0.0
0.41,0.0666,1.1013,10.3177,0.00533,-0.00403,-0.0036,0.0,0.135,0.002,0.0,0.63,0.01,0.63,2.27,0.0
0.42,-0.2052,1.5871,9.7346,-0.00185,0.00227,0.00377,0.0,0.142,0.002,0.0,0.645,0.01,0.645,2.32,0.0
0.43,0.4027,1.4075,9.4325,-0.00889,0.00939,0.00786,0.0,0.149,0.002,0.0,0.66,0.011,0.66,2.38,0.0
0.44,-0.0808,1.4673,10.1355,0.00064,-0.01092,-0.00397,0.0,0.155,0.002,0.0,0.675,0.011,0.675,2.43,0.0
0.45,0.0705,1.3771,10.175,0.00036,0.01075,0.00125,0.0,0.162,0.003,0.0,0.69,0.011,0.69,2.48,0.0
0.46,0.4632,1.6957,10.234,-0.00454,0.00561,0.00236,0.0,0.169,0.003,0.0,0.705,0.011,0.705,2.54,0.0
0.47,-0.0402,1.1491,10.0348,0.0033,-0.00483,0.00572,0.0,0.176,0.003,0.0,0.72,0.012,0.72,2.59,0.0
0.48,0.1882,1.4243,9.5809,0.00462,0.01037,-0.00922,0.0,0.184,0.003,0.0,0.735,0.012,0.735,2.65,0.0
0.49,0.0256,1.666,9.8862,-0.00122,0.0001,-0.00834,0.0,0.191,0.003,0.0,0.75,0.012,0.75,2.7,0.0
0.5,0.0528,1.4645,10.0319,-0.00591,-0.00956,0.00036,0.0,0.199,0.003,0.0,0.765,0.012,0.765,2.75,0.0
0.51,-0.3996,1.3163,9.8511,0.00469,-0.00378,-0.00955,0.0,0.207,0.003,0.0,0.78,0.013,0.78,2.81,0.0
0.52,-0.323,1.2916,9.4035,0.01068,0.00078,-0.00021,0.0,0.215,0.003,0.0,0.795,0.013,0.795,2.86,0.0
0.53,0.039,1.5893,9.87,0.00646,-0.00146,0.00016,0.0,0.223,0.004,0.0,0.81,0.013,0.81,2.92,0.0
0.54,-0.0125,1.4371,10.4541,0.00704,-0.00053,0.00175,0.0,0.231,0.004,0.0,0.825,0.013,0.825,2.97,0.0
0.55,0.3284,1.3747,10.2764,0.00377,0.00518,-0.00865,0.0,0.239,0.004,0.0,0.84,0.014,0.84,3.02,0.0
0.56,0.3444,1.5293,10.3086,0.00113,-0.00677,0.00058,0.0,0.248,0.004,0.0,0.855,0.014,0.855,3.08,0.0
0.57,-0.0889,1.4254,9.6701,0.00682,-0.00116,0.01154,0.0,0.257,0.004,0.0,0.87,0.014,0.87,3.13,0.0
0.58,-0.3073,1.2912,9.8109,-0.00248,-0.00509,-0.00981,0.0,0.266,0.004,0.0,0.885,0.014,0.885,3.19,0.0
0.59,0.1435,1.6462,9.7205,-0.00191,-0.00032,-0.00272,0.0,0.275,0.004,0.0,0.9,0.015,0.9,3.24,0.0
0.6,-0.2512,1.6753,9.7478,-0.00029,0.00312,0.00216,0.0,0.284,0.005,0.0,0.915,0.015,0.915,3.29,0.0
0.61,-0.3887,1.469,9.603,-0.00441,-0.00158,0.00815,0.0,0.293,0.005,0.0,0.93,0.015,0.93,3.35,0.0
0.62,0.1305,1.6701,9.7599,-0.00721,-0.00226,-0.00657,0.0,0.302,0.005,0.0,0.945,0.015,0.945,3.4,0.0
0.63,-0.0267,1.6172,9.556,-0.01081,0.00547,-0.00276,0.0,0.312,0.005,0.0,0.96,0.015,0.96,3.46,0.0
0.64,0.0999,1.3027,9.7864,-0.00118,0.01035,0.0062,0.0,0.322,0.005,0.0,0.975,0.016,0.975,3.51,0.0
0.65,0.2522,1.7845,10.0311,-0.00083,-0.00846,-2e-05,0.0,0.332,0.005,0.0,0.99,0.016,0.99,3.56,0.0
0.66,0.0081,1.5875,9.7385,0.00702,-0.00057,0.00348,0.0,0.342,0.005,0.0,1.005,0.016,1.005,3.62,0.0
0.67,0.0571,1.628,9.7056,0.00364,0.0061,-0.00239,0.0,0.352,0.006,0.0,1.02,0.016,1.02,3.67,0.0
0.68,-0.0135,1.6414,10.2723,-0.00334,0.00065,-0.00706,0.0,0.362,0.006,0.0,1.035,0.017,1.035,3.73,0.0
0.69,0.2304,1.3561,10.1191,0.00488,0.00398,-0.00741,0.0,0.373,0.006,0.0,1.05,0.017,1.05,3.78,0.0
0.7,0.2301,1.7595,9.1898,0.01623,0.00248,0.00455,0.0,0.383,0.006,0.0,1.065,0.017,1.065,3.83,0.0
0.71,0.0785,1.3504,9.7886,0.00181,-0.00519,0.01218,0.0,0.394,0.006,0.0,1.08,0.017,1.08,3.89,0.0
0.72,0.0481,1.422,10.3084,-0.00253,-0.00238,-0.00032,0.0,0.405,0.006,0.0,1.095,0.018,1.095,3.94,0.0
0.73,0.0026,1.4735,9.8793,0.00046,-0.00847,0.00429,0.0,0.416,0.007,0.0,1.11,0.018,1.11,4.0,0.0
0.74,0.2877,1.7129,9.5025,-0.00899,-0.00171,0.00067,0.0,0.428,0.007,0.0,1.125,0.018,1.125,4.05,0.0
0.75,-0.0083,1.57,9.4192,0.00299,-0.00162,0.00731,0.0,0.439,0.007,0.0,1.14,0.018,1.14,4.1,0.0
0.76,0.0606,1.5096,10.0688,-0.00514,0.00304,0.00366,0.0,0.45,0.007,0.0,1.155,0.019,1.155,4.16,0.0
0.77,0.1278,1.2356,9.9243,-0.01031,0.0009,-0.00038,0.0,0.462,0.007,0.0,1.17,0.019,1.17,4.21,0.0
0.78,0.0804,1.4937,9.6145,0.005,0.00895,0.00304,0.0,0.474,0.008,0.0,1.185,0.019,1.185,4.27,0.0
0.79,-0.0887,1.6712,9.644,0.00588,-0.00276,0.00138,0.0,0.486,0.008,0.0,1.2,0.019,1.2,4.32,0.0
0.8,-0.2596,1.6392,9.9088,-0.0019,0.0003,0.00749,0.0,0.498,0.008,0.0,1.215,0.019,1.215,4.37,0.0
0.81,0.036,1.7915,9.4558,0.00289,-0.00011,0.01519,0.0,0.51,0.008,0.0,1.23,0.02,1.23,4.43,0.0
0.82,-0.135,1.4604,9.6902,-0.00571,-0.00584,-0.00856,0.0,0.523,0.008,0.0,1.245,0.02,1.245,4.48,0.0
0.83,0.1047,1.2738,9.8776,0.00498,0.00654,-0.007,0.0,0.536,0.009,0.0,1.26,0.02,1.26,4.54,0.0
0.84,0.0434,1.239,10.5384,-0.00269,0.00755,-0.00471,0.0,0.548,0.009,0.0,1.275,0.02,1.275,4.59,0.0
0.85,0.2224,1.7121,10.158,0.00586,-0.00076,0.00118,0.0,0.561,0.009,0.0,1.29,0.021,1.29,4.64,0.0
0.86,-0.1417,1.3056,9.6978,0.00208,-0.00147,0.00466,0.0,0.574,0.009,0.0,1.305,0.021,1.305,4.7,0.0
0.87,0.2925,1.4908,10.1292,0.00347,0.00061,0.00517,0.0,0.587,0.009,0.0,1.32,0.021,1.32,4.75,0.0
0.88,-0.1419,1.8139,10.1942,0.00042,0.0134,-0.00326,0.0,0.601,0.01,0.0,1.335,0.021,1.335,4.81,0.0
0.89,-0.6207,1.7888,9.6282,-0.00071,-0.00552,-0.01359,0.0,0.614,0.01,0.0,1.35,0.022,1.35,4.86,0.0
0.9,-0.5385,1.5726,9.6029,-0.01489,0.00163,2e-05,0.0,0.628,0.01,0.0,1.365,0.022,1.365,4.91,0.0
0.91,-0.2705,1.3831,9.7711,0.00733,-0.00247,0.00276,0.0,0.642,0.01,0.0,1.38,0.022,1.38,4.97,0.0
0.92,-0.4286,1.1692,10.2005,-0.00679,0.00995,-0.00036,0.0,0.656,0.011,0.0,1.395,0.022,1.395,5.02,0.0
0.93,0.2487,1.4545,10.416,-0.00037,0.00768,-0.00273,0.0,0.67,0.011,0.0,1.41,0.022,1.41,5.08,0.0
0.94,-0.1141,1.8724,9.2535,0.00132,0.00267,-0.00909,0.0,0.684,0.011,0.0,1.425,0.023,1.425,5.13,0.0
0.95,0.1932,1.5247,9.533,-0.00514,0.00581,-0.0065,0.0,0.698,0.011,0.0,1.44,0.023,1.44,5.18,0.0
0.96,-0.0504,1.4619,9.4861,0.00039,-0.01001,-0.00669,0.0,0.713,0.011,0.0,1.455,0.023,1.455,5.24,0.0
0.97,0.2665,1.3436,9.8748,0.00189,-0.0032,0.00242,0.0,0.728,0.012,0.0,1.47,0.023,1.47,5.29,0.0
0.98,-0.059,1.3971,9.7778,0.00024,-0.00431,-0.0038,0.0,0.742,0.012,0.0,1.485,0.024,1.485,5.35,0.0
0.99,-0.0006,1.3803,9.5552,0.00294,-0.008,-0.00116,0.0,0.758,0.012,0.0,1.5,0.024,1.5,5.4,0.0
1.0,-0.6245,1.6726,9.3565,0.00309,0.00412,0.00097,0.0,0.773,0.012,0.0,1.515,0.024,1.515,5.45,0.0
1.01,0.0767,1.1555,9.3846,-0.00228,-0.00873,0.00375,0.0,0.788,0.013,0.0,1.53,0.024,1.53,5.51,0.0
1.02,-0.1197,1.8545,9.5617,0.00562,-0.00672,-0.0017,0.0,0.803,0.013,0.0,1.545,0.024,1.545,5.56,0.0
1.03,0.4255,1.513,9.1834,-0.00733,-0.00164,-0.00147,0.0,0.819,0.013,0.0,1.56,0.025,1.56,5.62,0.0
1.04,-0.2369,1.569,9.9395,-0.00807,0.01292,0.00252,0.0,0.835,0.013,0.0,1.575,0.025,1.575,5.67,0.0
1.05,-0.1306,1.4245,9.8367,0.00232,0.00943,-0.00435,0.0,0.851,0.014,0.0,1.59,0.025,1.59,5.72,0.0
1.06,-0.0477,1.421,10.2639,0.00356,0.00051,-0.00036,0.0,0.867,0.014,0.0,1.605,0.025,1.605,5.78,0.0
1.07,0.1394,1.5311,10.1514,-0.00161,0.00236,-0.00088,0.0,0.883,0.014,0.0,1.62,0.025,1.62,5.83,0.0
1.08,-0.1632,1.5137,10.1237,-0.00386,-0.00716,0.0061,0.0,0.899,0.014,0.0,1.635,0.026,1.635,5.89,0.0
1.09,0.2894,1.7603,9.76,-0.00672,-0.00144,-0.00297,0.0,0.916,0.015,0.0,1.65,0.026,1.65,5.94,0.0
1.1,-0.4461,1.5218,9.8855,0.00586,-0.00156,-0.00338,0.0,0.932,0.015,0.0,1.665,0.026,1.665,5.99,0.0
1.11,-0.5991,1.4991,9.8357,0.00089,-0.00138,-0.00476,0.0,0.949,0.015,0.0,1.68,0.026,1.68,6.05,0.0
1.12,-0.2115,1.5934,9.644,-0.00468,-0.00316,0.00547,0.0,0.966,0.015,0.0,1.695,0.027,1.695,6.1,0.0
1.13,-0.2643,1.7107,10.0744,-0.00485,0.00337,-0.00653,0.0,0.983,0.016,0.0,1.71,0.027,1.71,6.16,0.0
1.14,-0.3027,1.5483,9.682,-0.00083,0.00861,-0.00036,0.0,1.0,0.016,0.0,1.725,0.027,1.725,6.21,0.0
1.15,0.1455,1.5904,9.3128,9e-05,-0.00036,-0.00657,0.0,1.018,0.016,0.0,1.74,0.027,1.74,6.26,0.0
1.16,0.1712,1.4455,10.1825,0.0007,-0.00709,-0.00114,0.0,1.035,0.016,0.0,1.755,0.027,1.755,6.32,0.0
1.17,-0.2137,1.3889,9.9986,0.00588,-0.00043,0.00198,0.0,1.053,0.017,0.0,1.77,0.028,1.77,6.37,0.0
1.18,-0.0808,1.5657,10.3618,-0.00621,-0.00113,-0.00428,0.0,1.071,0.017,0.0,1.785,0.028,1.785,6.43,0.0
1.19,-0.0426,1.9101,10.0646,-0.00031,0.00011,0.00103,0.0,1.089,0.017,0.0,1.8,0.028,1.8,6.48,0.0
1.2,0.3757,1.5473,10.222,0.00966,0.00016,0.00654,0.0,1.107,0.018,0.0,1.815,0.028,1.815,6.53,0.0
1.21,-0.4694,1.4751,9.5952,-0.01132,0.00219,-0.0028,0.0,1.125,0.018,0.0,1.83,0.028,1.83,6.59,0.0
1.22,-0.1161,1.7611,10.2156,0.00237,-0.006,0.00619,0.0,1.144,0.018,0.0,1.845,0.029,1.845,6.64,0.0
1.23,-0.0904,1.4046,10.3262,0.00217,-0.00283,0.01062,0.0,1.162,0.018,0.0,1.86,0.029,1.86,6.7,0.0
1.24,-0.1053,1.6125,9.5337,-0.00552,-0.00446,-0.00188,0.0,1.181,0.019,0.0,1.875,0.029,1.875,6.75,0.0
1.25,-0.1559,1.5706,9.8865,-0.00047,-0.00147,-0.00186,0.0,1.2,0.019,0.0,1.89,0.029,1.89,6.8,0.0
1.26,0.268,1.6361,9.6176,-0.00558,0.0054,-0.00072,0.0,1.219,0.019,0.0,1.905,0.029,1.905,6.86,0.0
1.27,0.2634,1.6877,9.6746,-0.00024,-0.00191,0.00067,0.0,1.238,0.02,0.0,1.92,0.03,1.92,6.91,0.0
1.28,-0.0183,1.515,9.6071,-0.00709,0.00112,0.00125,0.0,1.258,0.02,0.0,1.935,0.03,1.935,6.97,0.0
1.29,0.1712,1.754,10.3093,0.00417,-0.00576,0.00072,0.0,1.277,0.02,0.0,1.95,0.03,1.95,7.02,0.0
1.3,-0.2034,1.1502,9.8512,0.00067,0.00283,-0.00106,0.0,1.297,0.021,0.0,1.965,0.03,1.965,7.07,0.0
1.31,0.5006,1.5115,9.8897,0.00037,-0.00073,-0.00482,0.0,1.317,0.021,0.0,1.98,0.03,1.98,7.13,0.0
1.32,-0.6342,1.4277,9.7637,-0.0008,0.00095,-0.0005,0.0,1.337,0.021,0.0,1.995,0.031,1.995,7.18,0.0
1.33,-0.103,1.5346,9.5463,-0.00421,-0.00099,-0.00761,0.0,1.357,0.021,0.0,2.01,0.031,2.01,7.24,0.0
1.34,0.1868,1.1226,10.4948,-0.00095,-0.0005,0.00704,0.0,1.377,0.022,0.0,2.025,0.031,2.025,7.29,0.0
1.35,-0.2423,1.5649,9.7591,-0.00541,-0.00867,-0.00391,0.0,1.397,0.022,0.0,2.04,0.031,2.04,7.34,0.0
1.36,0.1594,1.5617,10.2938,0.00481,-0.01246,-0.00578,0.0,1.418,0.022,0.0,2.055,0.031,2.055,7.4,0.0
1.37,0.0716,1.4239,9.5659,-0.00227,-0.0007,0.00055,0.0,1.439,0.023,0.0,2.07,0.032,2.07,7.45,0.0
1.38,-0.4637,1.5402,9.5642,0.00143,-0.00464,0.00405,0.0,1.459,0.023,0.0,2.085,0.032,2.085,7.51,0.0
1.39,0.1301,2.0989,9.7544,-0.00555,-0.00045,-0.00965,0.0,1.48,0.023,0.0,2.1,0.032,2.1,7.56,0.0
1.4,0.0465,1.4521,8.7463,0.00027,0.00872,0.00736,0.0,1.502,0.024,0.0,2.115,0.032,2.115,7.61,0.0
1.41,-0.0277,1.4609,9.3771,0.00554,0.00121,0.0058,0.0,1.523,0.024,0.0,2.13,0.032,2.13,7.67,0.0
1.42,0.1024,1.2387,10.1332,0.00445,0.00368,-0.00034,0.0,1.544,0.024,0.0,2.145,0.033,2.145,7.72,0.0
1.43,-0.1115,1.7421,9.5386,0.00034,-0.00328,0.0001,0.0,1.566,0.025,0.0,2.16,0.033,2.16,7.78,0.0
1.44,0.4059,1.4215,9.532,-0.00021,0.00195,0.00139,0.0,1.588,0.025,0.0,2.175,0.033,2.175,7.83,0.0
1.45,-0.0744,1.313,9.1243,-0.00637,-0.0046,-0.00425,0.0,1.61,0.025,0.0,2.19,0.033,2.19,7.88,0.0
1.46,-0.0379,1.6442,9.7329,-0.00711,0.00245,-0.00868,0.0,1.632,0.026,0.0,2.205,0.033,2.205,7.94,0.0
1.47,0.1406,1.4292,10.1375,0.00467,0.00081,0.0068,0.0,1.654,0.026,0.0,2.22,0.034,2.22,7.99,0.0
1.48,-0.2423,1.6815,9.7249,-0.00228,-0.00311,0.00182,0.0,1.676,0.026,0.0,2.235,0.034,2.235,8.05,0.0
1.49,-0.4045,1.4122,10.0509,0.00232,0.00272,-0.00622,0.0,1.699,0.027,0.0,2.25,0.034,2.25,8.1,0.0
1.5,0.0186,1.4048,9.7901,-0.00294,-0.00539,-0.00585,0.0,1.721,0.027,0.0,2.265,0.034,2.265,8.15,0.0
1.51,0.0836,1.7283,10.3999,-0.00811,-0.00037,0.00705,0.0,1.744,0.027,0.0,2.28,0.034,2.28,8.21,0.0
1.52,-0.142,1.343,9.8357,-0.00717,0.00262,-0.00131,0.0,1.767,0.028,0.0,2.295,0.034,2.295,8.26,0.0
1.53,-0.0177,1.3919,9.8368,0.00178,0.00622,-0.01335,0.0,1.79,0.028,0.0,2.31,0.035,2.31,8.32,0.0
1.54,-0.2515,1.7769,9.9237,0.00868,0.00305,-0.00334,0.0,1.813,0.028,0.0,2.325,0.035,2.325,8.37,0.0
1.55,-0.0448,1.6966,9.7121,-0.00619,-0.00227,0.0063,0.0,1.837,0.029,0.0,2.34,0.035,2.34,8.42,0.0
1.56,-0.0037,1.3595,9.8079,0.00803,-0.00668,-0.00293,0.0,1.86,0.029,0.0,2.355,0.035,2.355,8.48,0.0
1.57,-0.4639,1.2733,9.7325,0.00049,0.00092,0.00859,0.0,1.884,0.029,0.0,2.37,0.035,2.37,8.53,0.0
1.58,0.0173,1.405,10.0008,0.00326,0.00509,-0.00587,0.0,1.908,0.03,0.0,2.385,0.036,2.385,8.59,0.0
1.59,-0.4529,1.4362,10.6202,0.0044,0.00202,-0.00159,0.0,1.932,0.03,0.0,2.4,0.036,2.4,8.64,0.0
1.6,-0.0918,1.8314,9.5449,0.00255,-0.0067,0.00087,0.0,1.956,0.031,0.0,2.415,0.036,2.415,8.69,0.0
1.61,-0.0421,1.4573,9.956,-0.00708,-0.00482,0.00214,0.0,1.98,0.031,0.0,2.43,0.036,2.43,8.75,0.0
1.62,-0.3326,1.303,9.9497,-0.00946,-0.00385,0.00169,0.0,2.005,0.031,0.0,2.445,0.036,2.445,8.8,0.0
1.63,-0.2141,1.4692,9.8451,-0.00532,-0.00474,0.00819,0.0,2.029,0.032,0.0,2.46,0.036,2.46,8.86,0.0
1.64,-0.1722,1.4404,9.0799,0.00491,-0.00042,0.00042,0.0,2.054,0.032,0.0,2.475,0.037,2.475,8.91,0.0
1.65,-0.0385,1.2963,9.9158,-0.00095,-0.00238,-0.00253,0.0,2.079,0.032,0.0,2.49,0.037,2.49,8.96,0.0
1.66,-0.2043,1.6601,10.3194,-0.00182,0.00889,0.01001,0.0,2.104,0.033,0.0,2.505,0.037,2.505,9.02,0.0
1.67,0.1186,1.4423,9.6089,-0.01028,-0.0054,-0.00068,0.0,2.129,0.033,0.0,2.52,0.037,2.52,9.07,0.0
1.68,-0.0395,1.3946,9.3747,0.00448,-0.00904,0.0016,0.0,2.155,0.033,0.0,2.535,0.037,2.535,9.13,0.0
1.69,-0.0548,1.6151,10.1193,-0.0003,-0.00291,-0.00686,0.0,2.18,0.034,0.0,2.55,0.037,2.55,9.18,0.0
1.7,0.3746,1.4981,9.939,-0.00267,0.00657,0.00436,0.0,2.206,0.034,0.0,2.565,0.038,2.565,9.23,0.0
1.71,0.59,1.5251,9.3044,0.0047,0.00914,0.00438,0.0,2.232,0.035,0.0,2.58,0.038,2.58,9.29,0.0
1.72,0.5171,1.3897,9.7685,-0.00094,0.00035,-4e-05,0.0,2.258,0.035,0.0,2.595,0.038,2.595,9.34,0.0
1.73,-0.3949,1.2375,10.0978,-0.00641,-0.00987,-0.00222,0.0,2.284,0.035,0.0,2.61,0.038,2.61,9.4,0.0
1.74,-0.4301,1.0267,10.2135,-0.00078,0.00033,-0.00137,0.0,2.31,0.036,0.0,2.625,0.038,2.625,9.45,0.0
1.75,-0.0343,1.701,9.7355,0.00022,0.00339,-0.00523,0.0,2.336,0.036,0.0,2.64,0.038,2.64,9.5,0.0
1.76,0.3819,1.6935,8.9217,-0.00038,-0.00292,-0.00447,0.0,2.363,0.036,0.0,2.655,0.039,2.655,9.56,0.0
1.77,0.1047,1.4746,9.7246,0.00462,-0.00203,-5e-05,0.0,2.39,0.037,0.0,2.67,0.039,2.67,9.61,0.0
1.78,0.2409,1.7521,9.283,0.00157,0.00229,0.00038,0.0,2.416,0.037,0.0,2.685,0.039,2.685,9.67,0.0
1.79,0.0642,1.7565,10.129,0.00629,0.00759,0.00474,0.0,2.443,0.038,0.0,2.7,0.039,2.7,9.72,0.0
1.8,0.0535,1.5583,9.6663,-0.00337,-0.00837,-0.00517,0.0,2.471,0.038,0.0,2.715,0.039,2.715,9.77,0.0
1.81,0.0864,1.2243,10.1078,-0.00053,0.00994,0.00853,0.0,2.498,0.038,0.0,2.73,0.039,2.73,9.83,0.0
1.82,0.3251,1.7207,10.1771,-0.0067,0.00907,-0.00275,0.0,2.525,0.039,0.0,2.745,0.039,2.745,9.88,0.0
1.83,-0.1163,1.5021,10.386,-0.00164,-0.00347,-0.00495,0.0,2.553,0.039,0.0,2.76,0.04,2.76,9.94,0.0
1.84,0.3003,1.5576,9.3087,-0.00233,0.00197,0.00496,0.0,2.581,0.04,0.0,2.775,0.04,2.775,9.99,0.0
1.85,0.2784,1.518,10.1334,-0.00076,0.0003,0.00413,0.0,2.609,0.04,0.0,2.79,0.04,2.79,10.04,0.0
1.86,0.3146,1.4384,9.849,-0.00459,0.00695,-0.00086,0.0,2.637,0.04,0.0,2.805,0.04,2.805,10.1,0.0
1.87,-0.535,1.849,9.895,0.0065,-0.00061,-0.00271,0.0,2.665,0.041,0.0,2.82,0.04,2.82,10.15,0.0
1.88,0.2898,1.462,9.6956,-0.01075,0.00274,-0.0018,0.0,2.693,0.041,0.0,2.835,0.04,2.835,10.21,0.0
1.89,0.1691,1.4347,11.179,0.00459,-0.0042,0.00116,0.0,2.722,0.042,0.0,2.85,0.041,2.85,10.26,0.0
1.9,0.4318,1.4644,10.3161,0.00351,-0.00362,-0.00954,0.0,2.75,0.042,0.0,2.865,0.041,2.865,10.31,0.0
1.91,-0.1417,1.6605,9.8679,-0.00142,0.00096,-0.00271,0.0,2.779,0.042,0.0,2.88,0.041,2.88,10.37,0.0
1.92,0.0517,2.0222,9.7997,0.00274,0.00999,0.00652,0.0,2.808,0.043,0.0,2.895,0.041,2.895,10.42,0.0
