timestamp_s,ax,ay,az,gx,gy,gz,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,speed_mps,speed_kmh,heading_deg
0.28,0.3177,1.4288,9.7157,-0.00121,0.00588,0.00772,0.0,0.065,0.001,0.0,0.435,0.007,0.435,1.57,0.0
0.29,-0.0872,1.7759,10.2706,-0.00762,0.00338,-0.00047,0.0,0.07,0.001,0.0,0.45,0.007,0.45,1.62,0.0
0.3,-0.0826,1.6539,9.7384,0.00256,0.00124,0.00732,0.0,0.074,0.001,0.0,0.465,0.007,0.465,1.67,0.0
0.31,-0.0788,1.132,9.959,-0.01113,0.00738,0.00427,0.0,0.079,0.001,0.0,0.48,0.008,0.48,1.73,0.0
0.32,0.181,1.5188,9.0458,0.00416,-0.00351,0.00224,0.0,0.084,0.001,0.0,0.495,0.008,0.495,1.78,0.0
0.33,0.079,1.4456,10.1973,0.00202,0.01077,0.00401,0.0,0.089,0.001,0.0,0.51,0.008,0.51,1.84,0.0
0.34,0.0361,1.5142,9.686,-0.01092,0.00163,-0.00733,0.0,0.095,0.001,0.0,0.525,0.008,0.525,1.89,0.0
0.35,0.2355,1.446,9.6467,0.00013,0.00464,-0.00482,0.0,0.1,0.002,0.0,0.54,0.009,0.54,1.94,0.0
0.36,-0.0758,1.5899,9.4762,-0.00302,-0.00178,-0.00559,0.0,0.105,0.002,0.0,0.555,0.009,0.555,2.0,0.0
0.37,0.1627,1.4642,10.5145,-0.00718,0.0034,0.00256,0.0,0.111,0.002,0.0,0.57,0.009,0.57,2.05,0.0
0.38,0.3257,1.7427,10.115,-0.00012,-0.00119,0.00479,0.0,0.117,0.002,0.0,0.585,0.009,0.585,2.11,0.0
0.39,0.1535,1.5859,10.1524,0.00064,-0.0051,-0.00948,0.0,0.123,0.002,0.0,0.6,0.01,0.6,2.16,0.0
0.4,-0.1616,1.4776,10.0064,0.00585,0.00109,0.00191,0.0,0.129,0.002,0.0,0.615,0.01,0.615,2.21,0.0
0.41,0.1776,1.4865,9.8184,-0.00309,0.00195,-0.00435,0.0,0.135,0.002,0.0,0.63,0.01,0.63,2.27,0.0
0.42,-0.0746,1.6815,10.3192,-0.00489,-0.00642,0.00567,0.0,0.142,0.002,0.0,0.645,0.01,0.645,2.32,0.0
0.43,-0.1273,1.349,10.0343,0.00412,0.00099,-0.00643,0.0,0.149,0.002,0.0,0.66,0.011,0.66,2.38,0.0
0.44,0.4419,1.532,9.7385,-0.00327,-0.00347,0.0085,0.0,0.155,0.002,0.0,0.675,0.011,0.675,2.43,0.0
0.45,-0.1043,1.6061,9.0263,0.00277,0.00856,-0.0005,0.0,0.162,0.003,0.0,0.69,0.011,0.69,2.48,0.0
0.46,0.2127,1.5037,10.2584,-0.00619,-0.00273,0.00034,0.0,0.169,0.003,0.0,0.705,0.011,0.705,2.54,0.0
0.47,0.0069,1.6547,10.3505,-0.00753,-0.00042,-0.00113,0.0,0.176,0.003,0.0,0.72,0.012,0.72,2.59,0.0
0.48,0.0012,1.4417,10.0178,0.0039,0.00088,0.00178,0.0,0.184,0.003,0.0,0.735,0.012,0.735,2.65,0.0
0.49,-0.3375,1.4644,10.066,-0.00083,0.00558,0.00176,0.0,0.191,0.003,0.0,0.75,0.012,0.75,2.7,0.0
0.5,-0.199,1.6473,9.9054,0.00546,-0.00636,-0.00062,0.0,0.199,0.003,0.0,0.765,0.012,0.765,2.75,0.0
0.51,-0.0695,1.6201,10.2284,-0.00971,0.00191,0.00537,0.0,0.207,0.003,0.0,0.78,0.013,0.78,2.81,0.0
0.52,0.3105,1.2052,10.4163,0.00176,0.00848,0.00693,0.0,0.215,0.003,0.0,0.795,0.013,0.795,2.86,0.0
0.53,0.1177,1.7319,9.9331,-0.00051,0.00281,-0.00097,0.0,0.223,0.004,0.0,0.81,0.013,0.81,2.92,0.0
0.54,-0.1235,1.2057,9.6344,0.01204,-0.00084,0.00252,0.0,0.231,0.004,0.0,0.825,0.013,0.825,2.97,0.0
0.55,0.4089,1.714,10.3065,0.00444,-0.00341,-0.0025,0.0,0.239,0.004,0.0,0.84,0.014,0.84,3.02,0.0
0.56,0.2708,1.2927,9.4729,-0.00592,-0.00825,0.0007,0.0,0.248,0.004,0.0,0.855,0.014,0.855,3.08,0.0
0.57,0.1601,1.2867,9.4952,0.00045,0.00596,-0.00666,0.0,0.257,0.004,0.0,0.87,0.014,0.87,3.13,0.0
0.58,0.2692,1.6038,9.6912,-0.00158,0.00138,0.00059,0.0,0.266,0.004,0.0,0.885,0.014,0.885,3.19,0.0
0.59,-0.1545,1.3996,9.2415,-0.00383,-0.00111,0.00568,0.0,0.275,0.004,0.0,0.9,0.015,0.9,3.24,0.0
0.6,-0.0484,1.4982,9.4094,-0.00462,-0.00494,0.00312,0.0,0.284,0.005,0.0,0.915,0.015,0.915,3.29,0.0
0.61,0.1909,1.2877,9.6368,-0.00308,-0.00135,0.0007,0.0,0.293,0.005,0.0,0.93,0.015,0.93,3.35,0.0
0.62,0.0947,1.7962,10.1972,-0.00057,-0.00156,0.00104,0.0,0.302,0.005,0.0,0.945,0.015,0.945,3.4,0.0
0.63,0.1307,1.5305,9.5534,0.00308,-0.00623,0.00413,0.0,0.312,0.005,0.0,0.96,0.015,0.96,3.46,0.0
0.64,-0.481,1.7749,10.305,-1e-05,-0.01224,0.00232,0.0,0.322,0.005,0.0,0.975,0.016,0.975,3.51,0.0
0.65,-0.2748,1.0588,9.8191,0.00172,0.00464,0.00309,0.0,0.332,0.005,0.0,0.99,0.016,0.99,3.56,0.0
0.66,0.0902,1.2164,9.7487,0.0053,0.00264,0.00399,0.0,0.342,0.005,0.0,1.005,0.016,1.005,3.62,0.0
0.67,0.2421,1.4136,9.7229,-0.00592,0.00782,0.00016,0.0,0.352,0.006,0.0,1.02,0.016,1.02,3.67,0.0
0.68,-0.1505,1.2907,9.6487,-0.00552,-0.00169,-4e-05,0.0,0.362,0.006,0.0,1.035,0.017,1.035,3.73,0.0
0.69,-0.1226,1.7391,9.3189,-0.00017,-0.00503,0.00039,0.0,0.373,0.006,0.0,1.05,0.017,1.05,3.78,0.0
0.7,-0.1246,1.7043,9.4627,-0.00531,-0.00572,0.0028,0.0,0.383,0.006,0.0,1.065,0.017,1.065,3.83,0.0
0.71,-0.2499,1.8087,9.4026,0.00238,0.0049,0.00637,0.0,0.394,0.006,0.0,1.08,0.017,1.08,3.89,0.0
0.72,-0.0322,1.4096,10.3367,-0.00629,0.00095,-8e-05,0.0,0.405,0.006,0.0,1.095,0.018,1.095,3.94,0.0
0.73,-0.4036,1.1653,9.8641,0.00804,-0.00716,0.00478,0.0,0.416,0.007,0.0,1.11,0.018,1.11,4.0,0.0
0.74,-0.0817,1.4904,10.2857,-0.00757,0.00491,-0.00954,0.0,0.428,0.007,0.0,1.125,0.018,1.125,4.05,0.0
0.75,-0.1319,1.9771,10.118,0.00122,-0.00084,0.00716,0.0,0.439,0.007,0.0,1.14,0.018,1.14,4.1,0.0
0.76,-0.3587,1.3823,9.7018,-0.01271,-0.00347,0.00508,0.0,0.45,0.007,0.0,1.155,0.019,1.155,4.16,0.0
0.77,-0.0932,1.2352,9.4731,0.00924,0.00065,0.0021,0.0,0.462,0.007,0.0,1.17,0.019,1.17,4.21,0.0
0.78,0.0598,1.5907,9.647,0.00286,-0.00439,0.00594,0.0,0.474,0.008,0.0,1.185,0.019,1.185,4.27,0.0
0.79,0.0222,1.4772,10.2783,-0.00255,0.00419,-0.00327,0.0,0.486,0.008,0.0,1.2,0.019,1.2,4.32,0.0
0.8,-0.3607,1.8904,9.899,0.00387,-0.00244,0.00736,0.0,0.498,0.008,0.0,1.215,0.019,1.215,4.37,0.0
0.81,0.2789,1.849,9.7457,-0.00275,0.0055,0.00301,0.0,0.51,0.008,0.0,1.23,0.02,1.23,4.43,0.0
0.82,0.032,1.6804,9.5281,-0.00271,-0.00186,0.00827,0.0,0.523,0.008,0.0,1.245,0.02,1.245,4.48,0.0
0.83,-0.4972,1.407,9.7994,-0.0022,-0.00121,-0.00058,0.0,0.536,0.009,0.0,1.26,0.02,1.26,4.54,0.0
0.84,-0.2766,1.6532,9.8722,0.00892,0.00131,6e-05,0.0,0.548,0.009,0.0,1.275,0.02,1.275,4.59,0.0
0.85,0.1912,1.2566,9.553,0.00191,0.00495,0.00916,0.0,0.561,0.009,0.0,1.29,0.021,1.29,4.64,0.0
0.86,0.158,1.852,9.2145,0.00396,-0.004,0.00574,0.0,0.574,0.009,0.0,1.305,0.021,1.305,4.7,0.0
0.87,0.2765,1.6379,9.3225,0.00281,0.00546,0.0095,0.0,0.587,0.009,0.0,1.32,0.021,1.32,4.75,0.0
0.88,-0.0127,1.3799,9.6587,-0.00172,0.00219,-0.00626,0.0,0.601,0.01,0.0,1.335,0.021,1.335,4.81,0.0
0.89,-0.2711,1.1116,9.283,-0.0058,-0.00617,-0.00909,0.0,0.614,0.01,0.0,1.35,0.022,1.35,4.86,0.0
0.9,-0.0356,1.3899,9.6292,-0.00135,0.00337,-0.00021,0.0,0.628,0.01,0.0,1.365,0.022,1.365,4.91,0.0
0.91,0.2309,1.2218,10.08,0.0021,-0.00703,0.00455,0.0,0.642,0.01,0.0,1.38,0.022,1.38,4.97,0.0
0.92,-0.1388,1.621,10.0363,-0.00249,-0.01739,-0.00146,0.0,0.656,0.011,0.0,1.395,0.022,1.395,5.02,0.0
0.93,0.2331,1.3442,9.5161,0.01146,0.00681,0.00441,0.0,0.67,0.011,0.0,1.41,0.022,1.41,5.08,0.0
0.94,0.1182,1.7628,9.7182,0.00349,0.01071,0.00497,0.0,0.684,0.011,0.0,1.425,0.023,1.425,5.13,0.0
0.95,0.1971,1.6298,10.0507,-0.00407,-0.00293,-0.00303,0.0,0.698,0.011,0.0,1.44,0.023,1.44,5.18,0.0
0.96,-0.469,1.7323,9.8103,-0.00046,0.00173,-0.00262,0.0,0.713,0.011,0.0,1.455,0.023,1.455,5.24,0.0
0.97,-0.2693,1.4906,9.6134,0.00151,0.00122,-0.00432,0.0,0.728,0.012,0.0,1.47,0.023,1.47,5.29,0.0
0.98,0.0483,1.4653,10.79,-0.00157,0.00129,-0.00787,0.0,0.742,0.012,0.0,1.485,0.024,1.485,5.35,0.0
0.99,-0.2847,1.571,10.0145,0.00223,0.00864,-0.00047,0.0,0.758,0.012,0.0,1.5,0.024,1.5,5.4,0.0
1.0,0.4482,1.4883,9.6976,0.00602,0.00821,-0.00616,0.0,0.773,0.012,0.0,1.515,0.024,1.515,5.45,0.0
1.01,0.5351,1.3591,9.5578,0.00619,0.01153,-0.00933,0.0,0.788,0.013,0.0,1.53,0.024,1.53,5.51,0.0
1.02,-0.1298,1.6497,9.7073,-0.00604,0.00074,-0.00138,0.0,0.803,0.013,0.0,1.545,0.024,1.545,5.56,0.0
1.03,-0.0824,1.2887,10.3664,0.00537,0.00146,0.00179,0.0,0.819,0.013,0.0,1.56,0.025,1.56,5.62,0.0
1.04,-0.1992,1.4614,10.0206,0.00505,0.00811,0.00339,0.0,0.835,0.013,0.0,1.575,0.025,1.575,5.67,0.0
1.05,0.1302,1.5775,9.6962,-0.00621,0.00196,0.00599,0.0,0.851,0.014,0.0,1.59,0.025,1.59,5.72,0.0
1.06,0.3784,1.3222,9.9012,0.00517,0.01,0.00101,0.0,0.867,0.014,0.0,1.605,0.025,1.605,5.78,0.0
1.07,0.0854,1.6772,10.1732,-0.00201,0.00671,0.00018,0.0,0.883,0.014,0.0,1.62,0.025,1.62,5.83,0.0
1.08,-0.0387,1.3638,9.5499,-0.00191,-0.00381,0.00566,0.0,0.899,0.014,0.0,1.635,0.026,1.635,5.89,0.0
1.09,0.0411,1.4943,9.2737,-0.00309,-0.00313,-0.00034,0.0,0.916,0.015,0.0,1.65,0.026,1.65,5.94,0.0
1.1,0.0192,1.3104,9.621,0.00036,0.00586,-0.00112,0.0,0.932,0.015,0.0,1.665,0.026,1.665,5.99,0.0
1.11,0.3596,1.8222,9.7708,-0.00385,0.00117,-0.0008,0.0,0.949,0.015,0.0,1.68,0.026,1.68,6.05,0.0
1.12,0.2222,1.3191,9.8161,0.00144,0.0015,-0.0063,0.0,0.966,0.015,0.0,1.695,0.027,1.695,6.1,0.0
1.13,-0.1541,1.317,9.851,-0.0006,-0.00395,-0.00486,0.0,0.983,0.016,0.0,1.71,0.027,1.71,6.16,0.0
1.14,-0.2778,1.2949,9.4003,0.00322,-0.00027,-0.00021,0.0,1.0,0.016,0.0,1.725,0.027,1.725,6.21,0.0
1.15,0.0325,1.5093,10.4093,0.0106,-0.00236,0.00242,0.0,1.018,0.016,0.0,1.74,0.027,1.74,6.26,0.0
1.16,0.5715,1.5928,9.8634,0.00128,-0.00602,0.00337,0.0,1.035,0.016,0.0,1.755,0.027,1.755,6.32,0.0
1.17,0.0731,1.766,10.1087,0.00511,-0.01007,-0.00256,0.0,1.053,0.017,0.0,1.77,0.028,1.77,6.37,0.0
1.18,0.1727,1.6437,9.5705,0.00431,0.00278,-0.01354,0.0,1.071,0.017,0.0,1.785,0.028,1.785,6.43,0.0
1.19,0.2097,1.4353,9.7462,-0.00288,0.00435,0.00123,0.0,1.089,0.017,0.0,1.8,0.028,1.8,6.48,0.0
1.2,0.0692,1.227,9.634,0.00535,0.00045,-0.00591,0.0,1.107,0.018,0.0,1.815,0.028,1.815,6.53,0.0
1.21,0.2599,1.8713,10.04,0.00539,0.00071,-0.00462,0.0,1.125,0.018,0.0,1.83,0.028,1.83,6.59,0.0
1.22,0.0456,1.4509,9.6725,0.00855,-0.00208,0.00118,0.0,1.144,0.018,0.0,1.845,0.029,1.845,6.64,0.0
1.23,0.2461,1.0589,10.4731,0.00267,-0.00423,0.00927,0.0,1.162,0.018,0.0,1.86,0.029,1.86,6.7,0.0
1.24,-0.0105,1.2373,9.4514,-0.00032,0.00313,0.00915,0.0,1.181,0.019,0.0,1.875,0.029,1.875,6.75,0.0
1.25,-0.073,1.1017,10.036,0.00631,8e-05,-0.00043,0.0,1.2,0.019,0.0,1.89,0.029,1.89,6.8,0.0
1.26,-0.349,1.6421,10.2757,0.00751,0.00043,-0.00263,0.0,1.219,0.019,0.0,1.905,0.029,1.905,6.86,0.0
1.27,0.0209,1.3544,9.4476,-0.00146,-0.00019,0.00523,0.0,1.238,0.02,0.0,1.92,0.03,1.92,6.91,0.0
1.28,0.0874,1.6353,9.5249,0.00043,0.00453,0.00021,0.0,1.258,0.02,0.0,1.935,0.03,1.935,6.97,0.0
1.29,-0.3481,1.2325,9.3886,-0.00383,-0.00108,-0.00411,0.0,1.277,0.02,0.0,1.95,0.03,1.95,7.02,0.0
1.3,-0.0095,1.5008,9.4378,0.00301,-0.00106,-0.00409,0.0,1.297,0.021,0.0,1.965,0.03,1.965,7.07,0.0
1.31,0.5675,1.4647,9.3765,-0.00136,-0.00896,-0.00199,0.0,1.317,0.021,0.0,1.98,0.03,1.98,7.13,0.0
1.32,-0.1221,1.5064,9.9171,-0.0028,-0.00213,0.00218,0.0,1.337,0.021,0.0,1.995,0.031,1.995,7.18,0.0
1.33,0.142,1.665,10.1155,-0.01068,-0.0055,0.00659,0.0,1.357,0.021,0.0,2.01,0.031,2.01,7.24,0.0
1.34,0.3307,1.3337,9.1789,0.00085,-0.0042,-0.00909,0.0,1.377,0.022,0.0,2.025,0.031,2.025,7.29,0.0
1.35,-0.2452,1.5715,9.6726,-0.00084,-0.00686,-0.0013,0.0,1.397,0.022,0.0,2.04,0.031,2.04,7.34,0.0
1.36,0.2623,1.433,9.7322,-0.00244,0.00752,0.00498,0.0,1.418,0.022,0.0,2.055,0.031,2.055,7.4,0.0
1.37,-0.4999,1.245,9.9464,0.0021,0.00303,-0.0028,0.0,1.439,0.023,0.0,2.07,0.032,2.07,7.45,0.0
1.38,0.0105,1.3211,9.8401,-0.00199,0.00186,0.00267,0.0,1.459,0.023,0.0,2.085,0.032,2.085,7.51,0.0
1.39,0.0035,1.4528,10.4162,-0.00129,-0.00244,0.00575,0.0,1.48,0.023,0.0,2.1,0.032,2.1,7.56,0.0
1.4,-0.3664,1.5278,9.7538,0.00037,0.00013,0.0115,0.0,1.502,0.024,0.0,2.115,0.032,2.115,7.61,0.0
1.41,-0.5048,1.3548,9.3005,0.00026,-0.01041,0.00427,0.0,1.523,0.024,0.0,2.13,0.032,2.13,7.67,0.0
1.42,-0.1032,1.242,9.9889,0.00746,-0.00376,0.00416,0.0,1.544,0.024,0.0,2.145,0.033,2.145,7.72,0.0
1.43,0.3118,1.6708,10.3624,-0.00054,0.00635,0.00261,0.0,1.566,0.025,0.0,2.16,0.033,2.16,7.78,0.0
1.44,-0.1469,1.5441,10.1393,-0.00228,-0.00164,-0.00038,0.0,1.588,0.025,0.0,2.175,0.033,2.175,7.83,0.0
1.45,-0.3183,1.5488,9.2418,-0.00182,0.00561,-0.00628,0.0,1.61,0.025,0.0,2.19,0.033,2.19,7.88,0.0
1.46,-0.0729,1.694,9.3936,-0.00177,0.00251,-0.00733,0.0,1.632,0.026,0.0,2.205,0.033,2.205,7.94,0.0
1.47,-0.3237,1.669,9.6939,0.00304,-0.00325,0.00198,0.0,1.654,0.026,0.0,2.22,0.034,2.22,7.99,0.0
1.48,0.136,1.6094,9.8704,0.00847,0.00977,0.00429,0.0,1.676,0.026,0.0,2.235,0.034,2.235,8.05,0.0
1.49,-0.0419,1.9293,9.4615,-0.00643,0.00288,0.00113,0.0,1.699,0.027,0.0,2.25,0.034,2.25,8.1,0.0
1.5,-0.0374,1.7145,9.5083,0.0086,-0.00103,0.00372,0.0,1.721,0.027,0.0,2.265,0.034,2.265,8.15,0.0
1.51,0.1871,1.2841,9.8062,-0.00142,-0.00156,0.00115,0.0,1.744,0.027,0.0,2.28,0.034,2.28,8.21,0.0
1.52,-0.0443,1.8155,9.9629,-0.00066,-0.00929,-0.00078,0.0,1.767,0.028,0.0,2.295,0.034,2.295,8.26,0.0
1.53,0.088,1.8028,10.3926,0.0088,0.00068,-0.00648,0.0,1.79,0.028,0.0,2.31,0.035,2.31,8.32,0.0
1.54,-0.0183,1.4549,9.9456,-0.00173,0.00725,0.00059,0.0,1.813,0.028,0.0,2.325,0.035,2.325,8.37,0.0
1.55,0.2752,1.5656,10.1001,-0.00422,0.00359,0.00574,0.0,1.837,0.029,0.0,2.34,0.035,2.34,8.42,0.0
1.56,-0.0807,1.3459,9.4166,0.00769,0.0014,0.00385,0.0,1.86,0.029,0.0,2.355,0.035,2.355,8.48,0.0
1.57,0.0765,1.9066,9.9096,0.00355,-0.0036,0.00042,0.0,1.884,0.029,0.0,2.37,0.035,2.37,8.53,0.0
1.58,0.0898,1.1849,9.8676,0.00306,0.00482,0.00487,0.0,1.908,0.03,0.0,2.385,0.036,2.385,8.59,0.0
1.59,-0.1439,1.4971,10.2012,-0.00214,4e-05,-0.00421,0.0,1.932,0.03,0.0,2.4,0.036,2.4,8.64,0.0
1.6,-0.4285,1.7812,9.6232,0.00073,0.00045,0.00183,0.0,1.956,0.031,0.0,2.415,0.036,2.415,8.69,0.0
1.61,0.2007,1.2004,9.7091,0.00334,-0.01002,0.00796,0.0,1.98,0.031,0.0,2.43,0.036,2.43,8.75,0.0
1.62,0.1292,1.0012,9.6412,-0.00813,-0.00241,-0.00346,0.0,2.005,0.031,0.0,2.445,0.036,2.445,8.8,0.0
1.63,-0.0108,1.2773,9.721,0.00453,0.00157,-0.009,0.0,2.029,0.032,0.0,2.46,0.036,2.46,8.86,0.0
1.64,0.4275,1.4607,9.7284,0.00878,0.00306,-0.00801,0.0,2.054,0.032,0.0,2.475,0.037,2.475,8.91,0.0
1.65,0.1379,1.3836,9.3885,0.00239,0.00522,-0.00496,0.0,2.079,0.032,0.0,2.49,0.037,2.49,8.96,0.0
1.66,-0.3445,1.4646,9.8047,0.00043,0.00372,-0.00392,0.0,2.104,0.033,0.0,2.505,0.037,2.505,9.02,0.0
1.67,0.1462,1.4547,10.1936,-0.00266,0.00596,0.00033,0.0,2.129,0.033,0.0,2.52,0.037,2.52,9.07,0.0
1.68,0.1958,1.5676,9.6797,-0.00355,-0.00917,0.00206,0.0,2.155,0.033,0.0,2.535,0.037,2.535,9.13,0.0
1.69,-0.0448,1.3131,9.3922,0.0052,0.00422,-0.00368,0.0,2.18,0.034,0.0,2.55,0.037,2.55,9.18,0.0
1.7,0.6314,1.4657,9.459,-0.0021,0.00204,0.00223,0.0,2.206,0.034,0.0,2.565,0.038,2.565,9.23,0.0
1.71,-0.1354,1.7645,9.523,0.0003,-0.00171,-0.00517,0.0,2.232,0.035,0.0,2.58,0.038,2.58,9.29,0.0
1.72,-0.0855,1.8516,8.9979,-0.0013,0.00229,-0.01039,0.0,2.258,0.035,0.0,2.595,0.038,2.595,9.34,0.0
1.73,-0.4029,1.1851,9.7443,0.00027,0.00328,-0.01062,0.0,2.284,0.035,0.0,2.61,0.038,2.61,9.4,0.0
1.74,0.05,1.5314,9.9064,0.00694,0.00738,0.00325,0.0,2.31,0.036,0.0,2.625,0.038,2.625,9.45,0.0
1.75,0.3661,1.661,10.1038,-0.00393,0.00261,0.0013,0.0,2.336,0.036,0.0,2.64,0.038,2.64,9.5,0.0
1.76,0.1727,1.7011,9.8777,-0.00333,-0.00381,-0.00115,0.0,2.363,0.036,0.0,2.655,0.039,2.655,9.56,0.0
1.77,-0.2924,1.5132,10.0706,0.0026,0.00487,0.00188,0.0,2.39,0.037,0.0,2.67,0.039,2.67,9.61,0.0
1.78,-0.1815,1.9095,10.849,0.00591,0.00878,-0.00285,0.0,2.416,0.037,0.0,2.685,0.039,2.685,9.67,0.0
1.79,-0.2955,1.59,10.0022,-0.00569,0.00475,-0.00723,0.0,2.443,0.038,0.0,2.7,0.039,2.7,9.72,0.0
1.8,0.2235,1.3664,9.5483,-0.00103,-0.0009,0.0027,0.0,2.471,0.038,0.0,2.715,0.039,2.715,9.77,0.0
1.81,0.102,1.372,10.2202,-0.00579,0.00184,-0.004,0.0,2.498,0.038,0.0,2.73,0.039,2.73,9.83,0.0
1.82,-0.4024,1.6253,9.5469,0.00265,-0.00408,-0.00205,0.0,2.525,0.039,0.0,2.745,0.039,2.745,9.88,0.0
1.83,-0.079,1.5319,9.2513,-0.00303,0.00227,-0.00726,0.0,2.553,0.039,0.0,2.76,0.04,2.76,9.94,0.0
1.84,0.2172,1.8177,10.0246,-0.00106,0.00094,0.00632,0.0,2.581,0.04,0.0,2.775,0.04,2.775,9.99,0.0
1.85,0.0028,1.4891,10.005,-0.0,-0.0038,0.0021,0.0,2.609,0.04,0.0,2.79,0.04,2.79,10.04,0.0
1.86,-0.0445,1.6407,9.891,-0.00413,-0.00098,0.00774,0.0,2.637,0.04,0.0,2.805,0.04,2.805,10.1,0.0
1.87,0.1621,1.5844,9.831,0.00351,0.00525,0.00688,0.0,2.665,0.041,0.0,2.82,0.04,2.82,10.15,0.0
1.88,-0.1805,1.37,10.3417,0.00487,-0.00374,0.00078,0.0,2.693,0.041,0.0,2.835,0.04,2.835,10.21,0.0
1.89,0.1076,1.5111,10.3118,-0.00996,0.0037,-0.00294,0.0,2.722,0.042,0.0,2.85,0.041,2.85,10.26,0.0
1.9,0.2059,1.7397,9.9599,-0.00261,-0.00142,-0.00341,0.0,2.75,0.042,0.0,2.865,0.041,2.865,10.31,0.0
1.91,-0.0558,1.4452,9.995,0.00333,-0.01062,0.0043,0.0,2.779,0.042,0.0,2.88,0.041,2.88,10.37,0.0
1.92,0.2943,1.6252,10.2741,-0.00543,0.0002,0.00492,0.0,2.808,0.043,0.0,2.895,0.041,2.895,10.42,0.0
